Report Date,County,Place of Fatality,Deaths by County of Residence
10/23/2020,Fulton,20,28
10/23/2020,Genesee,6,6
10/23/2020,Greene,5,15
10/23/2020,Hamilton,0,1
10/23/2020,Herkimer,8,10
10/23/2020,Jefferson,1,1
10/23/2020,Kings,4602,5109
10/23/2020,Lewis,0,5
10/23/2020,Livingston,6,6
10/23/2020,Madison,6,9
10/23/2020,Manhattan,3418,2120
10/23/2020,Monroe,282,261
10/23/2020,Montgomery,8,9
10/23/2020,Nassau,2725,2209
10/23/2020,Niagara,69,90
10/23/2020,Non-NYS,0,111
10/23/2020,Oneida,120,127
10/23/2020,Onondaga,202,185
10/23/2020,Ontario,28,29
10/23/2020,Orange,421,419
10/23/2020,Orleans,41,55
10/23/2020,Oswego,1,4
10/23/2020,Otsego,6,4
10/23/2020,Putnam,63,63
10/23/2020,Queens,4106,5136
10/23/2020,Rensselaer,47,42
10/23/2020,Richmond,759,760
10/23/2020,Rockland,473,512
10/23/2020,Saratoga,5,15
10/23/2020,Schenectady,47,48
10/23/2020,Schoharie,0,2
10/23/2020,Schuyler,0,2
10/23/2020,Seneca,0,2
10/23/2020,St. Lawrence,4,4
10/23/2020,Statewide Total,25718,25718
10/23/2020,Steuben,59,69
10/23/2020,Suffolk,2065,2019
10/23/2020,Sullivan,32,37
10/23/2020,Tioga,19,25
10/23/2020,Tompkins,3,0
10/23/2020,Ulster,52,84
10/23/2020,Warren,31,30
10/23/2020,Washington,11,14
10/23/2020,Wayne,1,3
10/23/2020,Westchester,1605,1471
10/23/2020,Wyoming,3,5
10/23/2020,Yates,6,6
10/23/2021,Albany,665,390
10/23/2021,Allegany,63,98
10/23/2021,Bronx,4239,4682
10/23/2021,Broome,465,409
10/23/2021,Cattaraugus,125,118
10/23/2021,Cayuga,85,107
10/23/2021,Chautauqua,171,175
10/23/2021,Chemung,205,157
10/23/2021,Chenango,56,88
10/23/2021,Clinton,53,40
10/23/2021,Columbia,115,111
10/23/2021,Cortland,74,80
10/23/2021,Delaware,22,48
10/23/2021,Dutchess,527,500
10/23/2021,Erie,2170,1956
10/23/2021,Essex,23,31
10/23/2021,Franklin,14,22
10/23/2021,Fulton,66,104
10/23/2021,Genesee,115,132
10/23/2021,Greene,30,87
10/23/2021,Hamilton,0,3
10/23/2021,Herkimer,55,128
10/23/2021,Jefferson,69,78
10/23/2021,Kings,6807,7560
10/23/2021,Lewis,13,38
10/23/2021,Livingston,44,71
10/23/2021,Madison,90,102
10/23/2021,Manhattan,5128,3132
10/23/2021,Monroe,1354,1189
10/23/2021,Montgomery,120,142
10/23/2021,Nassau,4004,3300
10/23/2021,Niagara,252,398
10/23/2021,Non-NYS,0,319
10/23/2021,Oneida,611,590
10/23/2021,Onondaga,913,765
10/23/2021,Ontario,137,110
10/23/2021,Orange,812,773
10/23/2021,Orleans,50,89
10/23/2021,Oswego,74,115
10/23/2021,Otsego,84,55
10/23/2021,Putnam,89,98
10/23/2021,Queens,5849,7197
10/23/2021,Rensselaer,139,170
10/23/2021,Richmond,1179,1204
10/23/2021,Rockland,742,779
10/23/2021,Saratoga,155,204
10/23/2021,Schenectady,218,229
10/23/2021,Schoharie,6,22
10/23/2021,Schuyler,5,17
10/23/2021,Seneca,30,63
10/23/2021,St. Lawrence,118,128
10/23/2021,Statewide Total,45348,45348
10/23/2021,Steuben,137,173
10/23/2021,Suffolk,3640,3613
10/23/2021,Sullivan,71,83
10/23/2021,Tioga,40,72
10/23/2021,Tompkins,65,59
10/23/2021,Ulster,161,280
10/23/2021,Warren,109,84
10/23/2021,Washington,35,67
10/23/2021,Wayne,51,85
10/23/2021,Westchester,2545,2343
10/23/2021,Wyoming,43,58
10/23/2021,Yates,21,28
10/24/2020,Albany,184,128
10/24/2020,Allegany,5,10
10/24/2020,Bronx,3108,3397
10/24/2020,Broome,107,97
10/24/2020,Cattaraugus,16,17
10/24/2020,Cayuga,2,3
10/24/2020,Chautauqua,5,4
10/24/2020,Chemung,20,13
10/24/2020,Chenango,3,6
10/24/2020,Clinton,6,5
10/24/2020,Columbia,44,48
10/24/2020,Cortland,0,1
10/24/2020,Delaware,0,5
10/24/2020,Dutchess,168,165
10/24/2020,Erie,676,647
10/24/2020,Essex,13,14
10/24/2020,Franklin,1,1
10/24/2020,Fulton,20,28
10/24/2020,Genesee,6,6
10/24/2020,Greene,5,15
10/24/2020,Hamilton,0,1
10/24/2020,Herkimer,8,10
10/24/2020,Jefferson,1,1
10/24/2020,Kings,4603,5110
10/24/2020,Lewis,0,5
10/24/2020,Livingston,6,6
10/24/2020,Madison,6,9
10/24/2020,Manhattan,3420,2122
10/24/2020,Monroe,282,261
10/24/2020,Montgomery,8,9
10/24/2020,Nassau,2725,2209
10/24/2020,Niagara,69,90
10/24/2020,Non-NYS,0,111
10/24/2020,Oneida,120,127
10/24/2020,Onondaga,202,185
10/24/2020,Ontario,28,29
10/24/2020,Orange,422,420
10/24/2020,Orleans,41,55
10/24/2020,Oswego,1,4
10/24/2020,Otsego,6,4
10/24/2020,Putnam,63,63
10/24/2020,Queens,4107,5137
10/24/2020,Rensselaer,47,42
10/24/2020,Richmond,760,761
10/24/2020,Rockland,473,512
10/24/2020,Saratoga,5,15
10/24/2020,Schenectady,47,48
10/24/2020,Schoharie,0,2
10/24/2020,Schuyler,0,2
10/24/2020,Seneca,0,2
10/24/2020,St. Lawrence,4,4
10/24/2020,Statewide Total,25730,25730
10/24/2020,Steuben,59,69
10/24/2020,Suffolk,2065,2019
10/24/2020,Sullivan,32,37
10/24/2020,Tioga,19,26
10/24/2020,Tompkins,3,0
10/24/2020,Ulster,52,84
10/24/2020,Warren,31,30
10/24/2020,Washington,11,14
10/24/2020,Wayne,1,3
10/24/2020,Westchester,1605,1471
10/24/2020,Wyoming,3,5
10/24/2020,Yates,6,6
10/24/2021,Albany,665,390
10/24/2021,Allegany,63,98
10/24/2021,Bronx,4241,4684
10/24/2021,Broome,465,409
10/24/2021,Cattaraugus,125,118
10/24/2021,Cayuga,85,107
10/24/2021,Chautauqua,171,175
10/24/2021,Chemung,206,158
10/24/2021,Chenango,56,88
10/24/2021,Clinton,53,40
10/24/2021,Columbia,115,111
10/24/2021,Cortland,74,80
10/24/2021,Delaware,22,48
10/24/2021,Dutchess,527,500
10/24/2021,Erie,2173,1959
10/24/2021,Essex,25,33
10/24/2021,Franklin,14,22
10/24/2021,Fulton,66,104
10/24/2021,Genesee,115,132
10/24/2021,Greene,30,87
10/24/2021,Hamilton,0,3
10/24/2021,Herkimer,55,129
10/24/2021,Jefferson,69,78
10/24/2021,Kings,6809,7562
10/24/2021,Lewis,13,38
10/24/2021,Livingston,44,71
10/24/2021,Madison,90,102
10/24/2021,Manhattan,5128,3132
10/24/2021,Monroe,1355,1189
10/24/2021,Montgomery,120,143
10/24/2021,Nassau,4005,3300
10/24/2021,Niagara,252,398
10/24/2021,Non-NYS,0,319
10/24/2021,Oneida,614,592
10/24/2021,Onondaga,913,765
10/24/2021,Ontario,138,111
10/24/2021,Orange,814,775
10/24/2021,Orleans,50,89
10/24/2021,Oswego,74,115
10/24/2021,Otsego,85,55
10/24/2021,Putnam,89,98
10/24/2021,Queens,5850,7199
10/24/2021,Rensselaer,140,170
10/24/2021,Richmond,1180,1205
10/24/2021,Rockland,742,779
10/24/2021,Saratoga,157,205
10/24/2021,Schenectady,218,229
10/24/2021,Schoharie,6,23
10/24/2021,Schuyler,5,17
10/24/2021,Seneca,30,63
10/24/2021,St. Lawrence,118,128
10/24/2021,Statewide Total,45376,45376
10/24/2021,Steuben,137,174
10/24/2021,Suffolk,3643,3616
10/24/2021,Sullivan,71,83
10/24/2021,Tioga,40,72
10/24/2021,Tompkins,65,59
10/24/2021,Ulster,161,280
10/24/2021,Warren,109,84
10/24/2021,Washington,35,68
10/24/2021,Wayne,51,85
10/24/2021,Westchester,2546,2344
10/24/2021,Wyoming,43,58
10/24/2021,Yates,21,28
10/25/2020,Albany,185,128
10/25/2020,Allegany,6,11
10/25/2020,Bronx,3108,3397
10/25/2020,Broome,108,98
10/25/2020,Cattaraugus,18,19
10/25/2020,Cayuga,2,3
10/25/2020,Chautauqua,5,4
10/25/2020,Chemung,22,15
10/25/2020,Chenango,3,6
10/25/2020,Clinton,6,5
10/25/2020,Columbia,44,48
10/25/2020,Cortland,0,1
10/25/2020,Delaware,0,5
10/25/2020,Dutchess,168,165
10/25/2020,Erie,678,649
10/25/2020,Essex,13,14
10/25/2020,Franklin,1,1
10/25/2020,Fulton,20,28
10/25/2020,Genesee,6,6
10/25/2020,Greene,5,15
10/25/2020,Hamilton,0,1
10/25/2020,Herkimer,8,10
10/25/2020,Jefferson,1,1
10/25/2020,Kings,4603,5110
10/25/2020,Lewis,0,5
10/25/2020,Livingston,6,6
10/25/2020,Madison,6,9
10/25/2020,Manhattan,3420,2122
10/25/2020,Monroe,282,261
10/25/2020,Montgomery,8,9
10/25/2020,Nassau,2725,2209
10/25/2020,Niagara,69,90
10/25/2020,Non-NYS,0,111
10/25/2020,Oneida,120,127
10/25/2020,Onondaga,203,186
10/25/2020,Ontario,28,29
10/25/2020,Orange,422,420
10/25/2020,Orleans,41,55
10/25/2020,Oswego,1,4
10/25/2020,Otsego,7,5
10/25/2020,Putnam,63,63
10/25/2020,Queens,4107,5137
10/25/2020,Rensselaer,47,42
10/25/2020,Richmond,760,761
10/25/2020,Rockland,473,512
10/25/2020,Saratoga,6,17
10/25/2020,Schenectady,47,48
10/25/2020,Schoharie,0,2
10/25/2020,Schuyler,0,2
10/25/2020,Seneca,0,2
10/25/2020,St. Lawrence,4,4
10/25/2020,Statewide Total,25742,25742
10/25/2020,Steuben,59,69
10/25/2020,Suffolk,2065,2019
10/25/2020,Sullivan,32,37
10/25/2020,Tioga,19,26
10/25/2020,Tompkins,3,0
10/25/2020,Ulster,52,84
10/25/2020,Warren,31,30
10/25/2020,Washington,11,14
10/25/2020,Wayne,1,3
10/25/2020,Westchester,1605,1471
10/25/2020,Wyoming,3,5
10/25/2020,Yates,6,6
10/25/2021,Albany,667,392
10/25/2021,Allegany,64,99
10/25/2021,Bronx,4242,4685
10/25/2021,Broome,465,409
10/25/2021,Cattaraugus,125,118
10/25/2021,Cayuga,85,107
10/25/2021,Chautauqua,172,176
10/25/2021,Chemung,207,159
10/25/2021,Chenango,56,88
10/25/2021,Clinton,54,41
10/25/2021,Columbia,115,111
10/25/2021,Cortland,74,80
10/25/2021,Delaware,22,48
10/25/2021,Dutchess,528,500
10/25/2021,Erie,2174,1960
10/25/2021,Essex,26,34
10/25/2021,Franklin,14,22
10/25/2021,Fulton,67,104
10/25/2021,Genesee,115,132
10/25/2021,Greene,30,87
10/25/2021,Hamilton,0,3
10/25/2021,Herkimer,55,129
10/25/2021,Jefferson,69,78
10/25/2021,Kings,6811,7564
10/25/2021,Lewis,13,38
10/25/2021,Livingston,44,71
10/25/2021,Madison,92,103
10/25/2021,Manhattan,5128,3132
10/25/2021,Monroe,1355,1189
10/25/2021,Montgomery,120,145
10/25/2021,Nassau,4007,3301
10/25/2021,Niagara,252,398
10/25/2021,Non-NYS,0,319
10/25/2021,Oneida,616,595
10/25/2021,Onondaga,916,768
10/25/2021,Ontario,139,111
10/25/2021,Orange,817,777
10/25/2021,Orleans,50,89
10/25/2021,Oswego,75,116
10/25/2021,Otsego,85,55
10/25/2021,Putnam,89,98
10/25/2021,Queens,5850,7199
10/25/2021,Rensselaer,141,171
10/25/2021,Richmond,1180,1205
10/25/2021,Rockland,742,779
10/25/2021,Saratoga,157,205
10/25/2021,Schenectady,218,229
10/25/2021,Schoharie,6,23
10/25/2021,Schuyler,5,17
10/25/2021,Seneca,30,63
10/25/2021,St. Lawrence,121,131
10/25/2021,Statewide Total,45411,45411
10/25/2021,Steuben,137,174
10/25/2021,Suffolk,3643,3617
10/25/2021,Sullivan,71,83
10/25/2021,Tioga,40,72
10/25/2021,Tompkins,65,59
10/25/2021,Ulster,162,282
10/25/2021,Warren,109,84
10/25/2021,Washington,35,68
10/25/2021,Wayne,52,87
10/25/2021,Westchester,2548,2346
10/25/2021,Wyoming,43,58
10/25/2021,Yates,21,28
10/26/2020,Albany,186,128
10/26/2020,Allegany,6,11
10/26/2020,Bronx,3109,3398
10/26/2020,Broome,108,98
10/26/2020,Cattaraugus,18,19
10/26/2020,Cayuga,2,3
10/26/2020,Chautauqua,5,4
10/26/2020,Chemung,23,15
10/26/2020,Chenango,3,6
10/26/2020,Clinton,6,5
10/26/2020,Columbia,44,48
10/26/2020,Cortland,0,1
10/26/2020,Delaware,0,6
10/26/2020,Dutchess,168,165
10/26/2020,Erie,678,649
10/26/2020,Essex,13,14
10/26/2020,Franklin,1,1
10/26/2020,Fulton,20,28
10/26/2020,Genesee,6,6
10/26/2020,Greene,5,15
10/26/2020,Hamilton,0,1
10/26/2020,Herkimer,8,10
10/26/2020,Jefferson,1,1
10/26/2020,Kings,4604,5112
10/26/2020,Lewis,0,5
10/26/2020,Livingston,6,6
10/26/2020,Madison,6,9
10/26/2020,Manhattan,3423,2124
10/26/2020,Monroe,282,261
10/26/2020,Montgomery,8,9
10/26/2020,Nassau,2729,2213
10/26/2020,Niagara,69,90
10/26/2020,Non-NYS,0,112
10/26/2020,Oneida,121,128
10/26/2020,Onondaga,203,186
10/26/2020,Ontario,28,29
10/26/2020,Orange,422,420
10/26/2020,Orleans,41,55
10/26/2020,Oswego,1,4
10/26/2020,Otsego,7,5
10/26/2020,Putnam,63,63
10/26/2020,Queens,4108,5137
10/26/2020,Rensselaer,47,42
10/26/2020,Richmond,760,761
10/26/2020,Rockland,473,512
10/26/2020,Saratoga,6,17
10/26/2020,Schenectady,47,48
10/26/2020,Schoharie,0,2
10/26/2020,Schuyler,0,2
10/26/2020,Seneca,0,2
10/26/2020,St. Lawrence,4,4
10/26/2020,Statewide Total,25758,25758
10/26/2020,Steuben,59,70
10/26/2020,Suffolk,2065,2019
10/26/2020,Sullivan,32,37
10/26/2020,Tioga,20,27
10/26/2020,Tompkins,3,0
10/26/2020,Ulster,53,85
10/26/2020,Warren,31,30
10/26/2020,Washington,11,14
10/26/2020,Wayne,1,3
10/26/2020,Westchester,1606,1472
10/26/2020,Wyoming,3,5
10/26/2020,Yates,6,6
10/26/2021,Albany,667,392
10/26/2021,Allegany,65,100
10/26/2021,Bronx,4243,4687
10/26/2021,Broome,466,409
10/26/2021,Cattaraugus,125,119
10/26/2021,Cayuga,85,107
10/26/2021,Chautauqua,173,177
10/26/2021,Chemung,208,161
10/26/2021,Chenango,56,88
10/26/2021,Clinton,54,41
10/26/2021,Columbia,115,111
10/26/2021,Cortland,74,81
10/26/2021,Delaware,22,48
10/26/2021,Dutchess,528,500
10/26/2021,Erie,2177,1962
10/26/2021,Essex,26,34
10/26/2021,Franklin,14,22
10/26/2021,Fulton,67,104
10/26/2021,Genesee,115,132
10/26/2021,Greene,30,87
10/26/2021,Hamilton,0,3
10/26/2021,Herkimer,55,129
10/26/2021,Jefferson,69,78
10/26/2021,Kings,6815,7568
10/26/2021,Lewis,13,38
10/26/2021,Livingston,44,71
10/26/2021,Madison,92,104
10/26/2021,Manhattan,5130,3132
10/26/2021,Monroe,1358,1191
10/26/2021,Montgomery,121,146
10/26/2021,Nassau,4008,3302
10/26/2021,Niagara,253,399
10/26/2021,Non-NYS,0,321
10/26/2021,Oneida,618,597
10/26/2021,Onondaga,919,769
10/26/2021,Ontario,139,111
10/26/2021,Orange,820,779
10/26/2021,Orleans,50,90
10/26/2021,Oswego,75,116
10/26/2021,Otsego,85,55
10/26/2021,Putnam,89,98
10/26/2021,Queens,5851,7200
10/26/2021,Rensselaer,142,172
10/26/2021,Richmond,1180,1205
10/26/2021,Rockland,742,779
10/26/2021,Saratoga,158,206
10/26/2021,Schenectady,218,229
10/26/2021,Schoharie,6,23
10/26/2021,Schuyler,5,17
10/26/2021,Seneca,30,63
10/26/2021,St. Lawrence,121,131
10/26/2021,Statewide Total,45448,45448
10/26/2021,Steuben,138,174
10/26/2021,Suffolk,3646,3620
10/26/2021,Sullivan,71,83
10/26/2021,Tioga,40,72
10/26/2021,Tompkins,65,59
10/26/2021,Ulster,162,283
10/26/2021,Warren,110,85
10/26/2021,Washington,35,68
10/26/2021,Wayne,52,87
10/26/2021,Westchester,2548,2346
10/26/2021,Wyoming,43,58
10/26/2021,Yates,22,29
10/27/2020,Albany,186,128
10/27/2020,Allegany,7,12
10/27/2020,Bronx,3110,3399
10/27/2020,Broome,110,99
10/27/2020,Cattaraugus,18,19
10/27/2020,Cayuga,2,3
10/27/2020,Chautauqua,5,4
10/27/2020,Chemung,25,17
10/27/2020,Chenango,3,7
10/27/2020,Clinton,6,5
10/27/2020,Columbia,45,49
10/27/2020,Cortland,0,1
10/27/2020,Delaware,0,6
10/27/2020,Dutchess,168,165
10/27/2020,Erie,681,652
10/27/2020,Essex,13,14
10/27/2020,Franklin,1,1
10/27/2020,Fulton,20,28
10/27/2020,Genesee,6,6
10/27/2020,Greene,5,15
10/27/2020,Hamilton,0,1
10/27/2020,Herkimer,8,10
10/27/2020,Jefferson,1,1
10/27/2020,Kings,4604,5112
10/27/2020,Lewis,0,5
10/27/2020,Livingston,6,6
10/27/2020,Madison,6,9
10/27/2020,Manhattan,3424,2125
10/27/2020,Monroe,282,261
10/27/2020,Montgomery,8,9
10/27/2020,Nassau,2730,2214
10/27/2020,Niagara,69,90
10/27/2020,Non-NYS,0,112
10/27/2020,Oneida,122,129
10/27/2020,Onondaga,203,186
10/27/2020,Ontario,28,29
10/27/2020,Orange,422,420
10/27/2020,Orleans,41,55
10/27/2020,Oswego,1,4
10/27/2020,Otsego,7,5
10/27/2020,Putnam,63,63
10/27/2020,Queens,4108,5137
10/27/2020,Rensselaer,47,42
10/27/2020,Richmond,760,761
10/27/2020,Rockland,473,512
10/27/2020,Saratoga,6,17
10/27/2020,Schenectady,47,48
10/27/2020,Schoharie,0,2
10/27/2020,Schuyler,0,2
10/27/2020,Seneca,0,2
10/27/2020,St. Lawrence,4,4
10/27/2020,Statewide Total,25773,25773
10/27/2020,Steuben,59,70
10/27/2020,Suffolk,2065,2019
10/27/2020,Sullivan,32,37
10/27/2020,Tioga,22,29
10/27/2020,Tompkins,3,0
10/27/2020,Ulster,53,85
10/27/2020,Warren,31,30
10/27/2020,Washington,11,14
10/27/2020,Wayne,1,3
10/27/2020,Westchester,1606,1472
10/27/2020,Wyoming,3,5
10/27/2020,Yates,6,6
10/27/2021,Albany,668,392
10/27/2021,Allegany,65,100
10/27/2021,Bronx,4243,4687
10/27/2021,Broome,466,409
10/27/2021,Cattaraugus,127,121
10/27/2021,Cayuga,85,107
10/27/2021,Chautauqua,173,177
10/27/2021,Chemung,209,162
10/27/2021,Chenango,56,88
10/27/2021,Clinton,55,41
10/27/2021,Columbia,115,112
10/27/2021,Cortland,75,83
10/27/2021,Delaware,22,48
10/27/2021,Dutchess,528,500
10/27/2021,Erie,2179,1964
10/27/2021,Essex,26,35
10/27/2021,Franklin,14,22
10/27/2021,Fulton,67,104
10/27/2021,Genesee,115,132
10/27/2021,Greene,30,87
10/27/2021,Hamilton,0,3
10/27/2021,Herkimer,55,129
10/27/2021,Jefferson,71,80
10/27/2021,Kings,6816,7569
10/27/2021,Lewis,13,38
10/27/2021,Livingston,44,71
10/27/2021,Madison,92,104
10/27/2021,Manhattan,5132,3133
10/27/2021,Monroe,1361,1194
10/27/2021,Montgomery,124,149
10/27/2021,Nassau,4009,3303
10/27/2021,Niagara,253,399
10/27/2021,Non-NYS,0,322
10/27/2021,Oneida,618,597
10/27/2021,Onondaga,921,770
10/27/2021,Ontario,139,111
10/27/2021,Orange,821,779
10/27/2021,Orleans,50,90
10/27/2021,Oswego,75,116
10/27/2021,Otsego,85,55
10/27/2021,Putnam,89,98
10/27/2021,Queens,5852,7202
10/27/2021,Rensselaer,143,172
10/27/2021,Richmond,1180,1205
10/27/2021,Rockland,742,779
10/27/2021,Saratoga,158,207
10/27/2021,Schenectady,218,229
10/27/2021,Schoharie,6,23
10/27/2021,Schuyler,5,17
10/27/2021,Seneca,30,63
10/27/2021,St. Lawrence,121,131
10/27/2021,Statewide Total,45476,45476
10/27/2021,Steuben,138,174
10/27/2021,Suffolk,3647,3621
10/27/2021,Sullivan,71,83
10/27/2021,Tioga,40,72
10/27/2021,Tompkins,65,59
10/27/2021,Ulster,162,283
10/27/2021,Warren,112,86
10/27/2021,Washington,35,69
10/27/2021,Wayne,52,87
10/27/2021,Westchester,2548,2346
10/27/2021,Wyoming,43,58
10/27/2021,Yates,22,29
10/28/2020,Albany,187,128
10/28/2020,Allegany,7,12
10/28/2020,Bronx,3111,3400
10/28/2020,Broome,114,103
10/28/2020,Cattaraugus,18,19
10/28/2020,Cayuga,2,3
10/28/2020,Chautauqua,5,4
10/28/2020,Chemung,25,17
10/28/2020,Chenango,3,7
10/28/2020,Clinton,6,5
10/28/2020,Columbia,46,50
10/28/2020,Cortland,0,1
10/28/2020,Delaware,0,6
10/28/2020,Dutchess,168,165
10/28/2020,Erie,681,652
10/28/2020,Essex,13,14
10/28/2020,Franklin,1,1
10/28/2020,Fulton,20,28
10/28/2020,Genesee,6,6
10/28/2020,Greene,5,15
10/28/2020,Hamilton,0,1
10/28/2020,Herkimer,8,10
10/28/2020,Jefferson,1,1
10/28/2020,Kings,4607,5116
10/28/2020,Lewis,0,5
10/28/2020,Livingston,6,6
10/28/2020,Madison,6,9
10/28/2020,Manhattan,3426,2126
10/28/2020,Monroe,282,261
10/28/2020,Montgomery,8,9
10/28/2020,Nassau,2730,2215
10/28/2020,Niagara,69,90
10/28/2020,Non-NYS,0,112
10/28/2020,Oneida,122,129
10/28/2020,Onondaga,203,186
10/28/2020,Ontario,28,29
10/28/2020,Orange,422,420
10/28/2020,Orleans,41,55
10/28/2020,Oswego,1,4
10/28/2020,Otsego,7,5
10/28/2020,Putnam,63,63
10/28/2020,Queens,4109,5138
10/28/2020,Rensselaer,47,43
10/28/2020,Richmond,760,761
10/28/2020,Rockland,474,513
10/28/2020,Saratoga,6,17
10/28/2020,Schenectady,47,48
10/28/2020,Schoharie,0,2
10/28/2020,Schuyler,0,2
10/28/2020,Seneca,0,2
10/28/2020,St. Lawrence,4,4
10/28/2020,Statewide Total,25792,25792
10/28/2020,Steuben,59,70
10/28/2020,Suffolk,2067,2021
10/28/2020,Sullivan,33,37
10/28/2020,Tioga,23,30
10/28/2020,Tompkins,3,0
10/28/2020,Ulster,53,85
10/28/2020,Warren,31,30
10/28/2020,Washington,11,14
10/28/2020,Wayne,1,3
10/28/2020,Westchester,1607,1473
10/28/2020,Wyoming,3,5
10/28/2020,Yates,6,6
10/28/2021,Albany,668,392
10/28/2021,Allegany,65,101
10/28/2021,Bronx,4244,4688
10/28/2021,Broome,467,410
10/28/2021,Cattaraugus,131,124
10/28/2021,Cayuga,85,107
10/28/2021,Chautauqua,174,178
10/28/2021,Chemung,211,164
10/28/2021,Chenango,56,88
10/28/2021,Clinton,55,41
10/28/2021,Columbia,115,112
10/28/2021,Cortland,75,83
10/28/2021,Delaware,22,48
10/28/2021,Dutchess,528,500
10/28/2021,Erie,2180,1964
10/28/2021,Essex,26,35
10/28/2021,Franklin,14,22
10/28/2021,Fulton,67,104
10/28/2021,Genesee,115,132
10/28/2021,Greene,30,87
10/28/2021,Hamilton,0,3
10/28/2021,Herkimer,55,129
10/28/2021,Jefferson,72,80
10/28/2021,Kings,6817,7570
10/28/2021,Lewis,13,39
10/28/2021,Livingston,44,71
10/28/2021,Madison,92,104
10/28/2021,Manhattan,5133,3134
10/28/2021,Monroe,1363,1196
10/28/2021,Montgomery,125,150
10/28/2021,Nassau,4011,3305
10/28/2021,Niagara,254,400
10/28/2021,Non-NYS,0,322
10/28/2021,Oneida,618,597
10/28/2021,Onondaga,922,771
10/28/2021,Ontario,139,111
10/28/2021,Orange,822,780
10/28/2021,Orleans,50,90
10/28/2021,Oswego,76,117
10/28/2021,Otsego,85,55
10/28/2021,Putnam,89,98
10/28/2021,Queens,5855,7205
10/28/2021,Rensselaer,143,172
10/28/2021,Richmond,1180,1205
10/28/2021,Rockland,743,780
10/28/2021,Saratoga,159,208
10/28/2021,Schenectady,219,230
10/28/2021,Schoharie,6,23
10/28/2021,Schuyler,5,17
10/28/2021,Seneca,30,63
10/28/2021,St. Lawrence,121,131
10/28/2021,Statewide Total,45509,45509
10/28/2021,Steuben,139,175
10/28/2021,Suffolk,3650,3624
10/28/2021,Sullivan,71,83
10/28/2021,Tioga,40,72
10/28/2021,Tompkins,65,59
10/28/2021,Ulster,162,283
10/28/2021,Warren,112,86
10/28/2021,Washington,35,69
10/28/2021,Wayne,52,87
10/28/2021,Westchester,2549,2347
10/28/2021,Wyoming,43,59
10/28/2021,Yates,22,29
10/29/2020,Albany,187,128
10/29/2020,Allegany,7,12
10/29/2020,Bronx,3111,3400
10/29/2020,Broome,114,103
10/29/2020,Cattaraugus,18,19
10/29/2020,Cayuga,2,3
10/29/2020,Chautauqua,5,4
10/29/2020,Chemung,25,17
10/29/2020,Chenango,3,7
10/29/2020,Clinton,6,5
10/29/2020,Columbia,46,50
10/29/2020,Cortland,0,1
10/29/2020,Delaware,0,6
10/29/2020,Dutchess,168,165
10/29/2020,Erie,682,653
10/29/2020,Essex,13,14
10/29/2020,Franklin,1,1
10/29/2020,Fulton,20,28
10/29/2020,Genesee,6,6
10/29/2020,Greene,5,15
10/29/2020,Hamilton,0,1
10/29/2020,Herkimer,8,10
10/29/2020,Jefferson,1,1
10/29/2020,Kings,4610,5119
10/29/2020,Lewis,0,5
10/29/2020,Livingston,6,6
10/29/2020,Madison,6,9
10/29/2020,Manhattan,3426,2126
10/29/2020,Monroe,282,261
10/29/2020,Montgomery,8,9
10/29/2020,Nassau,2731,2216
10/29/2020,Niagara,69,90
10/29/2020,Non-NYS,0,112
10/29/2020,Oneida,122,129
10/29/2020,Onondaga,203,186
10/29/2020,Ontario,28,29
10/29/2020,Orange,422,420
10/29/2020,Orleans,41,55
10/29/2020,Oswego,1,4
10/29/2020,Otsego,7,5
10/29/2020,Putnam,63,64
10/29/2020,Queens,4110,5139
10/29/2020,Rensselaer,47,43
10/29/2020,Richmond,760,761
10/29/2020,Rockland,474,513
10/29/2020,Saratoga,6,17
10/29/2020,Schenectady,47,48
10/29/2020,Schoharie,0,2
10/29/2020,Schuyler,1,3
10/29/2020,Seneca,0,2
10/29/2020,St. Lawrence,4,4
10/29/2020,Statewide Total,25804,25804
10/29/2020,Steuben,59,70
10/29/2020,Suffolk,2067,2021
10/29/2020,Sullivan,33,37
10/29/2020,Tioga,25,32
10/29/2020,Tompkins,3,0
10/29/2020,Ulster,54,86
10/29/2020,Warren,31,30
10/29/2020,Washington,11,14
10/29/2020,Wayne,2,4
10/29/2020,Westchester,1608,1473
10/29/2020,Wyoming,3,5
10/29/2020,Yates,6,6
10/29/2021,Albany,669,393
10/29/2021,Allegany,65,101
10/29/2021,Bronx,4244,4688
10/29/2021,Broome,467,410
10/29/2021,Cattaraugus,132,125
10/29/2021,Cayuga,85,107
10/29/2021,Chautauqua,174,178
10/29/2021,Chemung,211,164
10/29/2021,Chenango,56,88
10/29/2021,Clinton,55,41
10/29/2021,Columbia,115,112
10/29/2021,Cortland,75,83
10/29/2021,Delaware,22,48
10/29/2021,Dutchess,528,500
10/29/2021,Erie,2184,1968
10/29/2021,Essex,26,35
10/29/2021,Franklin,14,22
10/29/2021,Fulton,67,104
10/29/2021,Genesee,115,132
10/29/2021,Greene,30,87
10/29/2021,Hamilton,0,3
10/29/2021,Herkimer,56,131
10/29/2021,Jefferson,73,81
10/29/2021,Kings,6818,7572
10/29/2021,Lewis,13,39
10/29/2021,Livingston,44,71
10/29/2021,Madison,94,106
10/29/2021,Manhattan,5135,3134
